Item_Identifier,Item_Outlet_Sales
FDZ16,2936.004887570455
NCM18,966.0626438040424
FDA22,2232.187324915964
NCJ43,2787.367951129264
FDI34,5516.542680024017
FDG56,988.9926800268577
FDS34,1709.587793635873
DRC01,712.8885818116783
FDQ04,597.7056405042601
FDK04,887.9257515401737
FDT51,1556.8019399274076
FDV26,3066.8821439629664
FDS04,1913.8199543422438
FDW43,2825.7175584997067
FDQ28,317.8086800341829
NCK06,2008.1976436322389
FDS23,1776.346896728763
FDZ36,416.15583382913337
FDE56,810.8405336127857
FDW10,4507.4176170576275
NCN14,2745.549733396882
NCQ18,1402.8081788428901
FDW08,1530.6340545299618
FDU43,3524.983733553174
FDR33,197.40049105947554
FDM24,280.8690199430285
NCZ05,1496.9868598503253
NCV41,1834.4790932291012
FDV11,2325.9990014340005
NCY05,588.1588368632317
FDV44,2478.229134600153
FDW32,1145.3860480314302
NCU18,3335.1668070363858
NCC43,3516.858724785321
FDW19,1533.858229777814
FDN31,3063.1059587107898
FDI48,667.9024690835987
FDS24,1227.6230059404825
FDF46,1664.9325689337425
DRG23,2087.0913031728505
FDG14,1878.9583806266137
NCY30,2680.5060784358275
FDO28,1437.6343228041387
DRD24,2142.5879225954495
FDI33,1269.5068156934885
FDN32,2778.2488748834253
FDR16,2831.3239002144533
FDF26,2372.3236392828735
NCN29,618.4493589391161
FDE20,2491.5225049509218
FDA46,2779.969419960009
FDU28,2726.906057461215
FDQ48,1392.517545790631
FDV36,1854.3725808043775
FDR14,620.8966491706954
FDP23,3251.396966805838
FDP56,671.0889586541645
FDK48,149.22588771620357
FDR48,2154.746821516293
NCY29,888.2912933875673
FDM22,646.1922662166705
DRJ01,2332.362694906138
FDZ43,3290.8471957059123
FDV03,2415.764329794937
FDX11,4646.227608714404
NCA41,4761.966354982308
FDE38,2523.3035366509503
FDI27,490.44638333689295
FDN32,2898.3820680934605
NCN43,1881.3149048591254
FDB47,5107.253751148936
FDV03,2309.1547252152345
NCN30,1464.1570866381908
NCV54,268.937917356351
FDV07,1480.2271970953489
FDP07,2862.198195826218
FDK48,897.6664623018471
FDM15,322.40050712454246
FDY19,3127.8792852328106
FDK46,3655.873849345963
FDY11,959.6052244711084
FDH09,788.9097954890611
FDO08,4247.383971065007
FDU14,3695.880721578429
FDD22,2967.276717465593
FDM27,2459.097238332775
FDL02,2750.0625892317566
NCA17,2194.6412435863213
FDE38,367.091672756629
NCG07,2809.5922715800684
DRC27,3494.9079969215527
FDA27,3907.437497740435
FDW40,1884.2417055534884
DRI11,1563.9469718175721
FDN50,1508.5003498128278
FDR12,2644.7429966920604
FDT34,2593.6016724851575
FDW11,1032.7651662435378
NCO30,4539.1923751061
FDZ34,3017.258370584179
FDU45,1763.9296391560515
NCD42,587.9705270983188
FDX25,2619.655764903622
NCR29,878.7769405276783
FDX43,358.27719110730686
FDB04,166.62125267841225
FDR49,1160.5537589995472
FDS39,1742.917681887943
FDW58,1361.082383525469
FDG22,64.85341786472925
FDG31,1014.6676744430832
NCV53,5515.383342826046
DRJ37,2274.0123900151207
FDV07,1642.3844684152052
FDW52,2196.6118009669835
FDT15,2698.2247913309534
FDD02,1556.098722841721
FDM16,1103.5541606821682
NCE55,2380.8681931180795
FDB57,2746.098202065904
FDQ04,575.9025860981099
FDQ47,61.19790520906317
FDY14,489.38498522165935
DRK37,3071.331302769716
FDO25,2973.4039728689077
FDL57,3823.8776037180983
NCK29,1582.1634053739886
FDK46,5928.3472836741
NCB43,445.042880002257
DRE01,5479.804325223897
FDC46,2499.7063462839924
FDQ23,1416.025735109541
FDX38,698.1985133656957
FDG60,2898.280270965084
FDW55,3699.668987080936
FDP39,707.2838887034933
FDB20,969.1280823694879
FDV21,1827.8343779690279
FDZ02,1311.3625532880403
FDP19,3353.127590961141
FDA38,3469.2276065985848
FDH22,1722.9388902730252
DRM11,3687.2253154533996
FDO12,4927.88295102787
FDT14,1751.0082467268376
FDW34,500.12561277469854
FDG04,4784.88246083802
FDW59,1038.3610265212346
FDR33,1315.4203100333389
FDP32,1794.5467463433029
FDL13,5320.489772293908
FDD22,1644.3538291901175
FDV40,1800.0493568581926
NCD55,584.1527168669207
FDQ20,80.83793846257296
FDD28,783.4038846089834
FDC39,2933.4855543243093
NCR17,1842.4893431867831
DRO35,1498.1842053590271
FDF40,3519.2265109798586
FDR31,1759.9594982358549
NCQ41,3104.533417022519
FDP38,746.0602536395688
NCU54,4901.769168269491
FDG22,362.09654405333237
DRK59,3352.1748852357723
FDC37,1555.5374011167116
NCO42,1860.4202404315372
NCT42,2167.7913736333144
FDX27,1481.8370717680464
FDV40,910.1608122278413
FDT45,1427.7761214176837
FDS47,162.7366673928881
FDR45,3551.492586871797
FDB03,3342.6985568307687
FDO49,745.7572488551226
FDU60,4181.9042977959225
FDB26,618.0819276087643
FDB46,3213.991723014339
FDQ37,411.19047399152765
FDN03,3900.013356967704
NCX30,3445.9879896939215
FDK32,322.89082400823975
DRM47,2897.186261243126
NCO02,1006.3203202636976
FDP04,954.5712858595508
NCO43,1425.8877484729
FDD59,1077.1056756652138
FDQ10,2619.9658467286135
FDW45,2172.7766522022894
NCK30,3520.1987123289173
FDU31,2759.2350213584523
NCQ17,300.4780419978029
FDN01,2362.7009208936665
FDZ19,2531.0245973799283
DRG37,2392.8131189816318
FDE32,455.7647291867743
FDO34,2467.7817331543006
FDM04,105.08775530794766
FDZ25,2561.466757504097
FDU08,1417.2967496754732
NCW30,3076.310778784986
NCM18,899.0409005119061
FDS22,601.1145921130542
NCH18,3446.643118656514
FDC23,2773.6670054739266
FDY46,2760.511628485042
NCU06,2976.75645422818
FDX57,1374.8442914435625
FDX36,5385.729184275252
FDL16,665.7804649715663
FDT16,561.6342739423773
FDN16,1275.1938156404879
FDC03,2990.544582212881
DRF60,3443.9169241105137
FDS27,4972.505882894677
FDP33,531.8778913055997
FDJ36,1278.747000984013
NCR42,410.360521787028
FDV14,1177.1460498426227
NCP42,3003.1478135930856
FDB50,1967.8334102178555
NCC30,4334.5642799460475
FDA23,1293.0299225823267
FDW16,1311.809515440375
FDQ52,537.3222879101368
FDB58,2046.5801951763635
NCP29,1028.3762610475026
NCM05,3265.618762268431
FDO25,3071.52969484541
NCM54,1888.951613110826
NCL54,2446.9448057095146
FDL39,398.0437575752552
FDF53,2249.889464197043
NCQ42,2007.8608508880575
FDF58,927.6336496263829
FDZ04,1050.5865909018096
FDE26,276.0299491446115
FDS60,2461.9418241929066
FDV58,2640.050918619305
FDM04,665.8104800391258
FDE08,2142.342843821651
NCB43,2726.9026282434306
FDU11,266.4127090562632
FDF22,422.5494760121983
FDE24,2055.6514407669465
DRJ49,1826.8794450279827
NCQ53,3646.2397831884114
NCL41,484.2308883161161
FDR22,1517.8088289043085
FDH04,1321.2404063254924
DRH15,587.5497127496124
FDY40,720.8439777436963
NCI17,1546.258420749114
NCC18,2544.6936587488813
FDY28,4990.566307506202
FDB45,2593.010203877114
NCL30,1647.948900603967
FDM10,3074.304538800664
FDH22,3284.87782990352
NCZ53,2987.842245908304
NCI18,3049.2760891525177
FDH14,3489.268060963441
FDR36,1008.8180429130538
FDW01,2061.9628963197024
FDK02,3160.8289152903544
FDJ02,1844.287891697129
FDU55,3944.2677423808477
NCV18,2015.6634919973412
FDH14,1701.104644038896
FDZ37,1234.6030996476627
FDX49,3575.5049794299657
NCD43,1515.1836364077394
FDZ07,925.4513925098729
FDK43,2040.1408749117707
FDR32,2836.0379656538835
FDT39,2064.0356232497747
NCV54,1919.8064842877295
FDF38,451.67524084887214
FDV60,2864.678816703751
FDH44,3661.7769580288414
FDS21,973.7512036302836
NCL41,563.2859913002796
FDM46,1309.3203122808188
FDU27,746.4982374983299
NCJ54,3361.887014594852
DRG51,2202.2212062297385
NCA29,355.28283107529234
FDR47,2881.894212364179
NCL19,3311.7425646477363
DRG01,1109.786279495496
FDG10,898.9857156220443
NCV05,2279.5923168200497
NCH18,477.1170696709954
FDV14,983.2247668716317
DRJ23,3030.7990689022745
DRJ11,2647.389818683702
FDZ03,2943.84691608664
FDI27,91.45784480048994
FDJ14,996.2393528837466
FDU32,1854.9696877479105
FDD47,4362.998999198428
DRF36,3093.020002737701
FDM21,3562.959742757433
FDV10,464.5481203319225
FDH60,2630.569498096075
FDX47,333.1107773587105
FDT19,359.54422316237805
FDO11,3514.0429135819422
FDH24,4098.736298972302
FDL02,1273.5339093452058
FDB02,2637.4008557842667
FDA43,2884.314974977784
FDG52,627.8002406970106
DRC12,2857.6653569070854
FDY37,1788.315007891068
NCU18,1937.7896915405263
FDU09,900.5052252293264
DRJ25,1240.1150693500724
DRE12,1392.0156388734306
DRL47,1772.5739571496429
DRK01,1463.5192040617444
FDC22,415.20244843792034
FDG44,719.6565646894167
FDW04,1996.767010645035
FDK09,3220.807802631235
NCN43,2032.2175250034786
FDG04,2829.2540617241884
FDH32,195.2059019779975
DRI47,2115.0104165384682
DRE15,1020.4796341759412
FDY11,1089.626017143071
FDO60,594.7383950231117
FDQ20,440.1605821322007
FDO57,4094.7090576991827
FDT14,252.11679959483314
FDA57,561.2482731538101
DRN35,531.4450353291404
FDJ03,739.764964546915
FDX28,1407.9597492122755
DRE25,1253.5216878627225
FDR09,3526.8812751414725
FDB23,3779.0551432932175
FDO08,2299.8041862366385
FDQ23,1454.4273043990927
FDW04,1764.0143568529595
DRK13,463.1910468374915
NCL17,3345.151785764921
FDY21,3164.2316576980766
FDJ38,4905.589199062948
FDA37,273.9650861831749
FDV43,583.7502786986662
FDL36,1343.257347549541
FDD53,537.5403204844843
FDZ19,369.99308508293075
FDV21,1817.2529995764685
NCL54,2430.873102858091
DRI47,3357.9642749312784
DRG03,2243.095783054139
FDG21,2363.210132755361
FDW03,1271.5761551990963
NCI55,1778.0835708774337
DRC36,358.77068808433444
FDH22,1751.503227312916
FDV20,1749.6045923183083
NCU41,4709.335070978719
FDN46,2528.074990762035
FDK50,2268.8065661447226
NCA05,3488.8234074851
DRH01,2287.9887540207965
FDT08,1853.4170621873682
FDM08,2800.7590954431457
FDZ07,979.9494810605798
FDS22,649.0448179110622
FDV35,4077.2452972099272
FDI28,155.11299848017006
FDW58,2596.772904093268
FDT52,3307.7684783614645
FDY34,2510.3170785746574
FDR10,2433.0724426360653
FDK57,1798.416399112046
FDR02,2642.2776335144886
FDX49,3468.454375639165
FDQ20,593.2296518533561
DRK23,3530.6370284278382
NCW06,2765.7986818325853
FDR31,2097.68951848828
NCE43,2447.065559103827
DRO59,1880.7483636628033
FDN09,3420.2361345096638
FDR11,2454.502921917366
FDO57,2248.416038527374
NCX18,3086.2205570717324
FDB05,2981.696697434002
FDQ08,793.9774079749047
NCG43,1418.3978120722297
FDJ56,1408.4625941989927
FDA13,78.79545401709198
FDO56,1737.0475558633684
FDB37,3066.547546921932
FDZ02,1207.599749118705
FDQ24,3552.459622360315
FDM16,955.0847002329762
FDU35,1430.661752613692
FDT35,2678.2928526938153
NCX30,3485.012994831226
FDG04,2863.7180622499645
FDI12,1272.3208578943697
FDE35,1004.6914412941476
NCP14,2502.954552112046
NCY53,1487.2262342344557
FDP49,711.9411315274947
FDQ04,566.5527493240302
FDM39,2716.8755025469536
FDO58,346.11946365980896
FDC56,1721.574080106862
NCQ54,2404.9240806622893
FDV10,991.659010231099
NCK17,604.2510158195412
NCF55,829.2585455360457
FDV33,3779.1276259451333
NCH29,218.7782218783418
FDA37,3202.4024203814047
FDH46,1261.8881918786433
FDS25,1639.3890012093336
FDH04,2245.2228617073633
FDX52,2970.135677821481
NCD42,535.7447681938038
FDW47,1820.651886971199
FDL25,2176.489000959382
NCJ06,258.5781366349981
FDY09,2663.434227104562
FDS40,551.6106765745192
FDH41,3118.5569492855902
FDG38,1298.4761380093341
FDU03,4757.180385740099
FDV20,1900.4249560476258
DRB13,2559.5388867399006
NCQ30,1656.7815388868403
NCH06,3406.3824979961364
FDU50,1292.9541153182674
NCO42,301.91612858139115
FDW09,979.6308653832243
FDH04,1141.5698337198908
FDC21,1429.6914939940507
FDL21,586.7042964287059
FDM46,195.45611277924948
FDT22,133.46633393195773
FDB28,3036.3689660533555
FDI12,1104.0528084853145
FDA28,1764.036035410667
FDF59,1822.4618499674195
FDM45,3245.0484987898117
FDQ56,1155.109681226316
FDR46,1972.3774410815654
FDT01,3120.9280147822537
FDD16,1837.10259692167
NCU30,356.04133617789626
FDM40,307.13586716707374
FDI56,1372.6736174904122
NCS30,1740.5584834536933
FDU08,1482.0949473851297
FDX51,5070.059232146816
FDA43,2792.6430518561738
FDX59,78.34234528790819
FDC37,1306.9930357300175
FDP58,3172.0984569616794
NCY42,2166.843772999521
FDF21,2563.7244174374778
FDU10,868.3376216124977
DRL47,1548.9313986224438
FDA58,2935.869077273635
FDJ22,2805.9220437841045
FDK50,2390.6101558458913
FDO38,1207.9237628155104
DRF60,3792.047381688114
NCZ42,469.84974601843385
FDD35,1787.223123676318
FDL25,941.378924437591
FDJ16,804.7152183154174
DRK59,3366.904805975282
FDI50,3436.9148634759276
NCB19,1166.9439703241806
DRI37,938.2543515264929
FDA14,3540.368451198241
FDC08,2826.3202764278426
FDS45,1674.1955570764185
FDI21,938.9377016338387
DRJ47,2651.7342342458664
DRE37,4786.001130289087
FDT55,2143.2830224308923
NCG42,3177.7647164161526
FDA31,2412.191614689183
NCW42,2877.766459305526
FDF50,3006.634284433363
FDK56,2772.2576789175846
FDX10,531.7893172515534
NCK07,3873.760620019368
FDZ49,3174.4916281639235
FDR33,1420.8422956890154
FDO44,1344.3906317305868
FDA20,2757.835784310414
NCL30,1816.6292890096508
FDI05,149.9138343630205
FDQ12,2999.4858455257718
FDH47,1406.8584848577898
FDH34,2481.439190055899
FDF29,2001.0139953864043
FDG40,358.4452832269494
NCE18,3632.940167621243
FDP21,386.9433231059363
FDY50,1123.8235221514672
FDB36,1774.7931803125207
NCZ29,1944.9230995730807
FDU20,1544.4291688967103
FDO56,1714.0879333314883
FDW31,2886.9504802676493
DRH59,964.2537622538936
NCB30,3054.0275033952794
FDK43,3258.816375389683
FDW43,3148.33800200101
NCL19,2083.1734414691387
FDJ27,1484.336260459115
FDC45,2301.911716569715
FDY40,761.6754100305241
NCM41,1424.469401718678
NCK18,345.29256096069827
FDP37,1897.6074255323226
FDA27,5869.864859432551
NCX30,3651.878516224352
FDR09,3727.7731445476047
FDG08,4427.777451953046
NCU30,2301.5778410167236
FDB16,1217.8771511074062
FDM16,1047.9566379298192
FDC48,1081.7882185693738
NCF18,2580.5880816051194
FDU46,1008.1275617743588
FDH41,2765.6805637037864
NCN42,316.535083124171
FDU49,1266.5545849720813
FDB20,2023.8041979765296
FDG50,199.02874321057453
FDW20,1629.1094211147874
NCO55,1564.086046842114
FDX48,2406.0841541098657
FDU48,1883.5318890584012
FDR48,302.85077290607154
FDK27,1839.1097446898953
FDT35,2508.98373523998
FDN12,1521.28215147943
NCE31,71.10744196229601
FDL21,553.689872733173
FDV56,1546.4993232280976
FDR16,2990.7942892863384
NCP41,1618.656339488166
FDJ27,1525.2189244304118
FDA07,1918.0447115197264
FDK55,1250.017133520704
FDM33,3078.6702138775377
FDY46,2724.3415566199346
FDD36,1841.1705702077163
FDB12,2635.711316744292
FDF28,271.91755378444054
NCE07,309.0360681982676
FDW50,4189.1608958163515
NCW18,3394.0926283973668
NCJ17,161.25411807575458
DRZ24,263.50727614097724
FDS07,1847.3284086196231
NCW05,232.94162254322936
FDZ22,1030.8811548784984
FDK02,1856.729404666641
FDZ45,4988.10804337128
FDL25,991.6190051105109
FDS08,2282.1299669913496
NCZ42,5214.367517572109
FDX57,1537.4385839810054
FDF21,2954.0644926410832
FDJ56,1240.7917327086734
FDX10,463.48038296240185
DRG48,1986.6567256883498
DRN37,2390.5622104010654
NCY41,406.0103790953479
FDN28,1343.2012405269468
FDE34,2553.0933042449096
FDR10,2382.267759535036
FDC32,1284.6555739735845
DRG13,2365.2323126751553
FDP59,1354.4211379436135
NCT53,357.33446354728574
FDL57,5951.882480216481
FDN32,423.379789576244
FDK09,2921.206221689198
FDA52,399.25837785908504
FDC57,2779.7283805583065
FDI09,4330.998712978518
NCB07,2643.275371806066
FDP26,1477.3476647419773
FDP40,2724.4519437253975
FDL15,2137.8310170021955
FDV07,1601.3950799344661
FDS03,1032.2556614662367
FDE50,2827.277545795905
FDQ15,1130.9563712643626
FDQ33,311.87043703147884
FDT22,802.4596834399724
DRO35,1829.0430678329215
FDJ41,3707.1524503596665
FDQ27,1711.9912529422345
FDC26,1620.616258283878
NCF43,3411.283737252603
NCR50,2396.089652058846
FDE39,1540.143757647217
FDN49,912.3957303555519
DRG11,1568.301290834608
NCA18,1698.7526812003202
FDM36,2244.812998234604
FDW32,1183.0318042875333
NCQ18,232.02582247824168
FDX14,1912.620633465502
FDD46,2029.2763195000105
FDI34,442.2802011573892
NCJ17,1295.8654766838524
FDB52,3891.846882127851
FDV55,1773.9746682290756
FDC57,2892.005383797116
FDB29,1750.8762384402564
NCO43,1556.5552870279193
FDG44,729.16893611795
FDJ34,1780.9793402481555
FDH40,1124.5936774674897
NCD07,2534.6801151462937
FDB41,618.7280713705225
FDH47,1236.7066081103903
DRK37,3190.292580545071
FDM25,374.1333407812462
NCX06,2777.3972939286796
NCS05,2020.440011120603
FDS39,1933.1267018669505
FDC47,5365.556559189287
FDG20,2706.070507744477
DRL23,1480.1843831502883
FDY33,2425.247965467488
NCH18,3295.0020463450737
FDX47,2543.9646504782877
NCB06,2383.1863737044355
FDP36,719.5531712750113
FDW44,2288.486140995509
NCU41,2630.497111436405
NCS17,1401.5841450496623
FDD46,2230.544789344498
FDE45,2680.6802287870946
FDI09,3734.988184866991
NCJ54,547.7340846415611
NCA29,2333.3122077051726
NCN41,3076.576809550528
FDY34,2608.490275705384
NCG55,1863.6493985790528
DRM49,620.2891442395955
NCB42,1779.6521545995406
FDE58,1564.9012956179727
DRJ25,699.9144487048343
FDS47,174.10104919085882
FDY21,2999.182611506521
NCI54,1491.0705416358778
FDO24,2386.8625369944307
FDY43,2562.400234205117
FDF35,1347.5893542417568
NCP29,135.19733672801252
FDN28,2582.852982464183
FDJ50,608.1192671403287
FDQ14,3625.9731437591026
FDC37,1618.9751039937753
FDN08,1796.0205986289593
FDD04,2123.3129503953005
FDW34,3094.6923920821137
FDP04,1031.890056775177
NCG07,2865.7180346733553
NCN14,2574.924095605892
FDJ16,804.7260615876987
NCM42,1402.0410000560562
NCF19,716.3880076670248
FDY21,2740.9374455603593
FDY19,1796.008805761772
FDV09,2073.268051798675
FDA28,1896.9142698941862
FDC38,1654.833256464823
FDL28,3183.968838706201
NCH43,3060.753399687807
NCN53,530.0940721128518
NCW05,1483.812473038364
NCO30,2487.903778378781
FDT04,61.102129981961
FDB27,2544.9876963655365
NCK07,2314.7121940357197
NCA53,685.5363893237186
FDB33,2176.4772082981453
FDU37,1149.4155026931057
FDR13,1885.157420657391
FDE45,2586.4720456931404
FDV37,3113.228347537707
FDX44,185.65758193653093
NCL06,3628.712656513042
FDJ28,2781.7479609857082
FDX55,3036.8140966231203
NCK17,473.27955191800544
FDH52,1041.8175608464019
FDN13,2441.984264256913
FDK44,2232.1304953648723
FDU16,1173.299206734392
FDZ07,936.3140215641673
NCN06,3983.9965776058907
FDH02,173.6544879868652
NCW18,3255.6995977084753
FDH57,1860.9953448529964
FDV35,2270.8306511995356
NCU29,1983.2866210123846
NCP02,883.9109362248687
FDN44,2448.257479344857
FDX03,484.7399577549872
FDR11,357.56945882523775
FDA36,2607.1893080502923
FDP58,5191.145889610412
FDH31,1439.9723734043655
FDH34,2938.532976905637
FDS13,3617.711071361923
FDT01,2846.412978690923
FDY09,2669.408624835471
FDV33,5867.072977320464
NCW29,298.0880220248281
NCN17,1509.7280211543625
FDX01,1815.7823660032047
FDL03,3017.2926479183425
DRL59,770.5074053787514
DRM11,5676.3644898981565
FDA43,2894.964047101189
FDZ56,343.5962575205531
FDI44,996.8973356463741
FDB50,1095.7383888676393
FDU15,65.71862604080178
NCJ19,131.2331280285605
FDD48,1645.7860075095455
NCW42,3220.5955815091434
FDL24,2750.8953965404207
NCB30,2947.5714388594097
FDK25,2397.3595938562084
FDW28,2820.926781941148
FDD47,2628.25649472821
FDK16,183.71896429083284
FDW37,1278.76838913573
FDA48,3299.186969420778
FDA14,2028.8681554937837
FDV15,1461.044824098641
FDN22,3419.779057204919
NCD55,578.6026014022012
FDY43,2537.188880315113
NCU05,1175.1588755407067
FDF10,2114.493361234861
FDR39,2494.048896903534
FDG40,452.51394449859424
FDZ28,266.282984597398
FDE02,1308.4142281663524
FDU60,2381.7748423487214
FDM21,3552.8513349548743
FDV52,237.38559052104253
NCW06,2847.4700215205967
FDX36,3464.0260436899134
FDT35,4272.252847105333
NCL19,334.39993440856875
NCD31,2352.6506757626616
FDE53,223.1362245379983
FDW58,224.08160454251976
DRF48,2422.3107769037647
FDW57,2686.6274062836405
DRH13,1540.4137692856025
FDT33,2357.983940302408
DRK47,5126.5139112251645
FDY22,311.4305872037527
FDC35,402.96593992225615
FDO03,3492.192874741942
FDF24,1121.8870472769859
FDF56,2417.885138675505
FDD28,774.0456829188314
FDG53,3426.5721492121706
FDO27,216.70083215971687
NCF54,2281.802771688192
FDC20,1436.3940224270232
FDU10,553.2759159377881
DRA24,1979.8959162011301
FDA02,281.5346541206451
FDG10,830.59987387621
FDW39,406.72791007462183
FDP04,151.72176253430234
NCM55,2761.4524966558415
FDG47,3873.0360545689723
NCU41,2924.2199172344417
NCK31,724.3993089162865
FDZ46,1420.9919377180659
FDU13,3701.2210191228264
NCF19,710.3558007567337
NCJ43,2447.4567793582482
NCJ05,2246.0552079834065
FDS04,3267.218701567452
FDX28,190.3990072121536
FDB41,1147.4681511930553
FDG53,1992.2077431324085
FDL15,323.5095341863669
FDQ08,923.3706665943392
DRN36,1406.896182574721
FDI46,3668.2739148660467
FDG16,5170.344165348734
FDV32,931.8522566762775
FDF44,249.5748664435971
FDK04,708.1309839925218
NCA41,2925.349845750545
FDD51,595.0352622975088
NCZ53,2754.1765287557882
FDP01,3627.632790725443
FDY25,2737.2862070667634
FDB17,2400.751546729518
NCV54,1647.9361139095006
FDJ32,998.556128673504
FDA37,1768.9012597162844
FDG35,2663.3333373965206
NCM05,3217.620534783886
FDG45,2976.5034523040335
FDH28,534.1118564227725
NCE18,3482.4732415123885
FDH38,1650.9867258131972
FDR56,2988.7926631912173
FDH17,2491.973517760174
FDD39,3064.8182573237627
FDB41,661.6298155094709
NCR53,2936.284917891118
FDX46,862.0975357721672
FDV28,547.8834935780783
FDA08,2184.0791765088757
FDH45,566.4655404579589
NCS38,261.28432264091725
FDD40,436.1074804724274
DRM59,2156.546441491815
NCJ43,2370.544102781648
NCN29,703.0803660476587
NCC19,2732.842664448822
FDR56,3129.6953754188926
FDZ43,3399.4557553656678
FDJ32,135.4781070889267
DRH03,1309.8820487058113
NCZ54,2586.2640281941776
FDE26,2071.476777226394
FDS03,960.2561069811077
DRZ24,241.82449170474266
FDO48,5254.356632592902
FDW39,2619.1627036484683
NCK05,1008.2418495406118
NCK30,3623.327255634247
FDT27,3111.382324013396
FDS08,364.03498921623793
NCJ19,826.5491241593102
FDC58,578.8565444326928
DRE37,2925.266320207777
FDW02,2232.965801999484
FDJ02,288.39358926085316
FDX09,2457.4720329178276
FDT31,411.0553181803468
FDI24,2611.9928322094815
FDY09,2625.443152938543
FDV28,481.8584095487994
DRM47,2939.301632933274
FDT52,498.916050317423
FDI48,623.8995124328014
FDY55,3695.1091519335523
FDU48,1792.2778642705816
FDN25,726.7021080292996
FDP20,1763.2693636108645
FDJ15,2883.865925565412
FDD04,1722.4279090681375
FDY58,3109.0022743956793
FDR37,2575.2844379971257
FDF44,1752.330543489281
FDD32,1096.772754485477
FDR57,2398.302331011896
DRG39,1325.5856867613115
FDX15,2369.156120587714
DRN37,2365.688745940443
FDW40,3470.4642859950145
FDB32,1312.3687664212632
FDM40,1778.212214564875
FDE39,3126.34525514078
DRH49,1117.2942672250945
FDT46,708.7607104289135
NCF06,3418.789483045927
FDP07,2935.817169786271
FDC04,3566.7735446100696
FDZ32,1494.5720065053667
FDD50,2390.6732408225243
FDU56,2837.7080599347682
FDV34,1040.470386234611
NCY41,515.3491131902882
NCK18,2382.187990543547
DRH25,734.730604256969
FDT57,3297.584410163043
FDV56,1313.754268383821
FDV12,1379.895048327634
FDN52,1219.6610411209238
FDX38,728.9095361995501
FDE47,1602.2361501481241
NCO07,2998.4910693671904
FDV09,3707.2759816291355
FDZ23,407.12375229434156
DRH51,1033.5926168830642
NCY54,2469.757145982292
DRG49,3552.537498238927
NCC19,2878.986907270897
NCV53,3411.7107623787683
FDZ47,229.31805490537482
NCO26,1495.6681834066799
NCP02,938.9873541244251
NCW30,2857.148557971093
NCN55,3141.029186886517
FDB20,150.90564034806428
DRL11,2264.7404481968997
DRD60,2644.2398326702178
FDW14,161.615162649228
FDL27,138.1689004283951
FDU09,709.243895427961
DRH36,1796.5861790744802
FDP34,4065.6042782259688
FDE04,2732.602580464363
FDZ57,3319.9086977746138
FDF02,220.8335452471573
FDG28,3335.951209123531
NCI31,529.5290115508428
FDT43,679.2667539960414
FDU20,1920.2755632666842
FDD53,591.4502221293565
FDW15,2015.2028248811964
NCT53,2313.1548575890747
NCG55,2805.697264864785
FDD48,1788.1650928334807
FDG47,3756.5593360811554
FDI21,985.9807910621571
FDT27,3626.3532450074817
DRO35,1638.7921877916326
FDD33,3340.823475966991
FDC04,3749.330335220815
FDY34,2411.136656582483
DRJ49,1845.6458024825938
FDE05,2011.1044676871395
FDU31,3315.4941402291415
NCN19,4493.193204415284
FDK56,4950.9063947426785
FDK58,1501.9184040321998
NCJ42,1588.2851223325786
FDZ34,5108.265227146967
FDA52,2383.1994064623564
NCR29,754.2707183611598
FDT48,3173.742525105922
DRJ51,429.6024423127384
NCS54,2490.1408811977344
FDV01,2449.9888174888956
DRG51,3979.007251005442
NCG42,1777.4315955610773
FDA51,1625.5343767114487
FDV19,347.992431929064
NCT18,2688.201123949
NCS41,2746.2200218845123
FDO03,3463.471950980985
FDL12,144.32209991942804
FDY37,288.9775956928964
FDI58,1267.4038156406095
FDT28,1821.8209268202982
NCC42,301.6600038375166
FDO01,1760.4800734802288
FDJ02,2092.1549640843573
FDQ04,445.3207580577571
DRL47,1709.173431007868
FDZ32,1602.7504948226351
FDC35,3410.884268779115
FDX14,982.860270415236
FDZ35,1477.0931557983863
FDL14,2225.5552446406377
FDO04,807.2889603838544
DRK11,2132.9131922507977
FDB44,2663.545903149003
FDZ50,2832.0323470120948
FDI12,2319.994681198606
FDU43,3459.2167542934967
FDD58,190.55384799419957
FDB27,2927.4803911037225
FDB04,1015.7616930942975
NCO17,1785.4603435015151
FDL12,824.5712360713227
DRJ13,2374.1628177374155
FDD57,1359.1598379527586
FDW19,1671.1593469235793
DRD27,1236.7909062361377
FDH27,3458.1128358255537
NCW30,5380.752238872558
FDR40,960.1361040029676
FDG05,2373.2667072928393
NCY41,67.13306814178812
FDI38,2804.248179953409
FDR20,625.2726375731023
FDE09,1572.9586774196723
FDN50,218.12682092161018
DRF27,2093.015840731502
DRF51,478.4116222396739
NCO02,139.91083020687904
FDB51,1704.6265130021407
FDJ50,695.399676459524
FDN52,1150.9341189081276
FDX14,1093.3917502131746
FDT27,513.0389460361711
FDV10,559.5286292381006
FDU33,651.6330524839942
FDU58,2872.573348885717
NCP42,4666.60795256806
FDL51,5082.135191856256
DRH15,1067.7990576380084
FDU16,1205.8485735358122
FDW15,2160.624578661903
FDQ44,1685.4516859465416
NCI06,4402.786290967172
DRK23,485.9737356094503
FDC28,1585.542508303103
NCY17,91.13079649651273
NCV05,2090.7798035508927
FDM34,257.45664502492724
DRD60,4536.233557327118
FDT38,1183.8649585618152
